WTMP
-1.8238493723849372
-1.8145833333333334
-1.8133333333333332
-1.85
-1.8088983050847458
-1.8171548117154812
-1.6280334728033474
-1.7937238493723848
-1.822362869198312
-1.85
-1.8170833333333334
-1.81375
-1.8297071129707114
-1.8128755364806868
-1.7987499999999998
-1.7983333333333333
-1.3066964285714284
-1.8088235294117647
-1.8
-1.8
-1.8
-1.7854166666666667
-1.7833333333333334
-1.7991666666666668
-1.7594142259414225
-1.796638655462185
-1.799581589958159
-1.8
-1.7470833333333333
-1.7304166666666667
-1.7241666666666666
-1.7517094017094017
-1.757563025210084
-1.7598326359832637
-1.7610878661087865
-1.7581589958158996
-1.7773109243697478
-1.7716666666666667
-1.794979079497908
-1.725974025974026
-1.7480851063829788
-1.788702928870293
-1.7916666666666667
-1.7929166666666667
-1.7850000000000001
-1.797489539748954
-1.8
-1.8
-1.4899159663865547
-1.7891666666666668
-1.7333333333333334
-1.7242677824267783
-1.7604166666666667
-1.7831223628691983
-1.8175
-1.8008333333333333
-1.75
-1.7170833333333333
-1.7280334728033473
-1.7217573221757323
-1.7292887029288704
-1.7
-1.7033472803347278
-1.6929166666666666
-1.700836820083682
-1.7230125523012554
-1.7008333333333332
-1.700909090909091
-1.7
-1.7
-1.7
-1.7
-1.7872881355932204
-1.8
-1.8
-1.8
-1.8
-1.8
-1.8
-1.8
-1.8
-1.8
-1.797489539748954
-1.7983333333333333
-1.8
-1.8
-1.8
-1.777824267782427
-1.715546218487395
-1.7
-1.4305439330543932
-1.703765690376569
-1.7079166666666665
-1.7
-1.7464435146443513
-1.7317991631799161
-1.7820833333333332
-1.7560669456066944
-1.7167364016736402
-1.705531914893617
-1.700836820083682
-1.7
-1.7
-1.7
-1.7
-1.6527196652719665
-1.6807531380753138
-1.7345833333333334
-1.7325000000000002
-1.7008474576271186
-1.7
-1.7
-1.709623430962343
-1.7
-1.7
-1.7
-1.7
-1.7
-1.6882845188284519
-1.7
-1.7
-1.7
-1.7523605150214592
-1.7025210084033613
-1.7
-1.7
-1.7
-1.7
-1.7
-1.7
-1.7
-1.4426778242677825
-1.699579831932773
-1.7
-1.6949790794979078
-1.6912133891213388
-1.7
-1.7
-1.7
-1.7
-1.7
-1.7
-1.68625
-1.7
-1.6991561181434598
-1.6866108786610878
-1.6836134453781513
-1.6932773109243697
-1.6654166666666665
-1.6782426778242678
-1.6819327731092437
-1.3573221757322176
-0.55
0.05375
-0.7493723849372385
-0.47029288702928873
-0.185
-0.16480686695278973
-0.14142259414225944
-0.1275
-0.0794979079497908
-0.12343096234309624
-0.09372384937238494
-0.060000000000000005
-0.06160337552742617
-0.013733905579399143
0.013389121338912133
0.15104602510460252
0.03305439330543933
-0.048953974895397497
-0.08151260504201682
-0.021940928270042195
0.052100840336134456
0.06375
0.10711297071129708
0.1170940170940171
0.14309623430962345
0.25355648535564856
0.2273109243697479
0.42250000000000004
0.5556962025316455
0.6578059071729958
0.9759493670886077
1.4732217573221758
2.8372384937238495
5.296234309623431
6.941101694915254
5.138297872340425
2.3710638297872344
3.552916666666667
2.666108786610879
4.2775
3.797457627118644
4.917991631799164
2.071548117154812
5.011297071129707
4.591561181434599
3.0351464435146442
2.189958158995816
3.525738396624473
4.7521008403361344
2.430962343096234
1.671244635193133
4.122083333333333
4.023012552301255
2.22510460251046
2.0184100418410043
5.195378151260504
3.5468619246861928
3.3535564853556483
2.3256302521008405
0.8472803347280334
1.0715481171548118
0.699581589958159
1.0083333333333333
4.587866108786611
1.9578059071729959
7.2902953586497885
7.316317991631799
6.682426778242678
7.830172413793103
6.443037974683544
6.8476987447698745
7.307112970711297
7.5953974895397485
7.326359832635983
5.958158995815899
5.585774058577406
5.666527196652719
5.729831932773109
5.667965367965368
0.9156118143459916
-0.1575
0.32552301255230126
2.1769874476987447
0.63875
3.712970711297071
1.4723849372384936
3.5426778242677828
5.983193277310924
4.957083333333333
2.902916666666667
1.3470338983050847
0.39246861924686194
-0.05897435897435897
2.205429864253394
1.1441666666666668
1.4329166666666666
2.8179166666666666
2.7443514644351463
1.9747826086956521
2.3226315789473686
2.329842931937173
2.1296875
2.0523560209424083
2.9373913043478264
1.0553459119496855
1.1901041666666667
0.95
1.7282722513089006
1.6546874999999999
0.6515624999999999
1.1020942408376964
0.8562500000000001
0.7302083333333332
0.10416666666666667
-0.0461139896373057
-0.3880208333333333
-0.27277486910994764
-0.36562500000000003
-0.6083333333333333
-1.0764397905759162
-1.4973958333333333
-1.1312169312169313
-1.171875
-0.994535519125683
-1.10625
-1.0911917098445596
-1.331578947368421
-1.4348958333333333
-1.5883597883597882
-1.6308333333333336
-1.5973821989528798
-1.603061224489796
-0.410880829015544
-0.33128205128205135
-1.6873096446700506
-1.7
-1.6999999999999997
-1.6382978723404256
-1.6734375000000001
-1.6015384615384616
-1.6319587628865981
-1.6739583333333332
-1.7
-1.6860824742268044
-1.6842931937172774
-1.7037234042553193
-1.6622340425531914
-1.6454545454545455
-1.6860103626943006
-1.8000000000000003
-1.8
-1.73
-1.8
-1.8713541666666667
-1.8994535519125681
-1.880710659898477
-1.8430051813471502
-1.8715025906735752
-1.899476439790576
-1.8875647668393782
-1.9
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.9
-1.8999999999999997
-1.8999999999999997
-1.9
-1.9
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.9
-1.9
-1.9
-1.8999999999999997
-1.8999999999999997
-1.9
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.9
-1.9
-1.5292553191489362
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.8999999999999997
-1.9
-1.923157894736842
-2.0
-2.0
-2.0
-1.9439153439153438
-1.9494736842105262
-2.0
-1.9484210526315788
-2.0
-1.9962962962962965
-2.0
-2.0
-2.0
-2.0
-2.0
-2.0
-1.9
